time,mag,e_mag,flag,fit,phase
2456772.599451,-0.0003499999875202775,0.001069999998435378,0,-8.688154087117647e-05,0.7528187974686205
2456772.619882,-0.0003000000142492354,0.001069999998435378,0,-8.682600729478022e-05,0.7536153915382755
2456772.640314,-0.00041000000783242285,0.001069999998435378,1,-8.677047099784905e-05,0.7544120245886177
2456772.660746,-0.00011999999696854502,0.001069999998435378,0,-8.671554172154829e-05,0.7552086576208126
2456772.681177,-0.0003800000122282654,0.001069999998435378,0,-8.666061512906395e-05,0.7560052516904676
2456772.701609,-0.00023999999393709004,0.001069999998435378,0,-8.660568584599998e-05,0.7568018847408098
2456772.722041,-0.0003699999942909926,0.001069999998435378,0,-8.655075656015704e-05,0.7575985177911662
2456772.742472,-0.0003100000030826777,0.001069999998435378,1,-8.649582996054174e-05,0.7583951118426597
2456772.783335,-0.00033999999868683517,0.001069999998435378,0,-8.638747663901572e-05,0.7599883389444955
2456772.803767,-7.000000186963007e-05,0.001069999998435378,0,-8.633329864813681e-05,0.7607849719948376
2456772.824198,-0.0002500000118743628,0.001069999998435378,0,-8.627912330547093e-05,0.7615815660644927
2456772.84463,-0.00011000000085914508,0.001069999998435378,0,-8.622494530894414e-05,0.762378199114849
2456772.865062,-0.0002099999983329326,0.001069999998435378,1,-8.617076730995496e-05,0.7631748321651912
2456772.885493,-0.0002500000118743628,0.001069999998435378,0,-8.611741580561408e-05,0.7639714262166848
2456772.905925,-5.999999848427251e-05,0.001069999998435378,0,-8.606406168678953e-05,0.764768059267027
2456772.926356,-0.00023999999393709004,0.001069999998435378,0,-8.601071017720529e-05,0.7655646533185205
2456772.946788,-0.0003100000030826777,0.001069999998435378,0,-8.595735605289605e-05,0.7663612863688769
2456772.96722,-0.0002800000074785203,0.001069999998435378,1,-8.590400192620602e-05,0.7671579194192191
2456772.987651,-0.0001900000061141327,0.001069999998435378,0,-8.585145622211455e-05,0.7679545134707126
2456773.008083,-0.0003600000054575503,0.001069999998435378,0,-8.579890794315452e-05,0.768751146521069
2456773.028514,-0.0001500000071246177,0.001069999998435378,0,-8.574636223277146e-05,0.7695477405907099
2456773.048946,-0.00039999998989515007,0.001069999998435378,0,-8.569381394848394e-05,0.7703443736410662
2456773.069378,-0.00033999999868683517,0.001069999998435378,1,-8.564126566189422e-05,0.7711410066914084
2456773.089809,-0.0003000000142492354,0.001069999998435378,0,-8.558974793094437e-05,0.771937600742902
2456773.110241,-0.0003000000142492354,0.001069999998435378,0,-8.55382276751275e-05,0.7727342337932583
2456773.171536,-0.00039999998989515007,0.001069999998435378,0,-8.538366941567244e-05,0.7751240939454505
2456773.191967,-0.0003800000122282654,0.001069999998435378,0,-8.533215167225868e-05,0.775920687996944
2456773.212399,-0.00019999999494757503,0.001069999998435378,1,-8.528063140445945e-05,0.7767173210472862
2456773.253262,-0.00033000000985339284,0.001069999998435378,0,-8.51801232369334e-05,0.7783105481672834
2456773.273694,-0.0003600000054575503,0.001069999998435378,0,-8.512986792029217e-05,0.7791071812176398
2456773.294125,-0.0003100000030826777,0.001069999998435378,0,-8.507961506130858e-05,0.7799037752691333
2456773.314557,-0.00041000000783242285,0.001069999998435378,0,-8.502935974001515e-05,0.7807004083194755
2456773.35542,-0.0003499999875202775,0.001069999998435378,1,-8.492885155043392e-05,0.7822936354213255
2456773.396283,-0.0003800000122282654,0.001069999998435378,0,-8.48307953607269e-05,0.7838868625231612
2456773.416715,-0.0002800000074785203,0.001069999998435378,0,-8.478176606233367e-05,0.7846834955735034
2456773.437146,-0.00031999999191612005,0.001069999998435378,0,-8.473273916071763e-05,0.7854800896431584
2456773.457578,-0.00039999998989515007,0.001069999998435378,0,-8.468370985813751e-05,0.7862767226935148
2456773.47801,-0.00023999999393709004,0.001069999998435378,1,-8.463468055310225e-05,0.787073355743857
2456773.498441,-0.00031999999191612005,0.001069999998435378,0,-8.45867216027899e-05,0.7878699497953505
2456773.518873,-0.00039000000106170774,0.001069999998435378,0,-8.453876030247652e-05,0.7886665828456927
2456773.539304,-0.0004199999966658652,0.001069999998435378,0,-8.44908013479272e-05,0.7894631768971863
2456773.559736,-0.00018000000272877514,0.001069999998435378,0,-8.444284004337663e-05,0.7902598099475426
2456773.580168,-0.0003100000030826777,0.001069999998435378,1,-8.439487873670741e-05,0.7910564429978848
2456773.600599,-0.0004600000102072954,0.001069999998435378,0,-8.434810998711116e-05,0.7918530370675398
2456773.661894,-0.000539999979082495,0.001069999998435378,0,-8.42077991502852e-05,0.794242897219732
2456773.682326,-0.00039000000106170774,0.001069999998435378,0,-8.416102810405276e-05,0.7950395302700741
2456773.702757,-0.0003100000030826777,0.001069999998435378,0,-8.411425934558864e-05,0.7958361243215677
2456773.723189,-0.00013000000035390258,0.001069999998435378,1,-8.406748829532672e-05,0.7966327573719241
2456773.743621,-0.00039000000106170774,0.001069999998435378,0,-8.402192500996256e-05,0.7974293904222662
2456773.764052,-0.0004400000034365803,0.001069999998435378,0,-8.3976363953405e-05,0.7982259844737598
2456773.784484,-0.0001900000061141327,0.001069999998435378,0,-8.393080066421678e-05,0.7990226175241162
2456773.804915,-0.0002099999983329326,0.001069999998435378,0,-8.388523960262993e-05,0.799819211593757
2456773.825347,-0.00026000000070780516,0.001069999998435378,1,-8.383967631082305e-05,0.8006158446259519
2456773.845779,-0.0002899999963119626,0.001069999998435378,0,-8.379512964060185e-05,0.8014124776763083
2456773.86621,-0.0004299999854993075,0.001069999998435378,0,-8.375058514816296e-05,0.8022090717459491
2456773.886642,-0.0002699999895412475,0.001069999998435378,0,-8.370603847404536e-05,0.8030057047963055
2456773.907073,-0.00022000000171829015,0.001069999998435378,0,-8.366149397891564e-05,0.8038022988477991
2456773.927505,-0.00039000000106170774,0.001069999998435378,1,-8.36169473013838e-05,0.8045989318981412
2456773.947936,-0.0004900000058114529,0.001069999998435378,0,-8.357342487328106e-05,0.8053955259496348
2456773.968368,-0.0004299999854993075,0.001069999998435378,0,-8.352990031252152e-05,0.8061921589999912
2456773.9888,-0.0003800000122282654,0.001069999998435378,0,-8.348637575025828e-05,0.8069887920503334
2456774.009231,-0.0002699999895412475,0.001069999998435378,0,-8.344285331571609e-05,0.8077853861199884
2456774.029663,-0.0003499999875202775,0.001069999998435378,1,-8.339932875092766e-05,0.8085820191521691
2456774.050094,-0.00023999999393709004,0.001069999998435378,0,-8.335703615775662e-05,0.8093786132218241
2456774.070526,-0.00026000000070780516,0.001069999998435378,0,-8.331474149326007e-05,0.8101752462721663
2456774.090958,-0.0002500000118743628,0.001069999998435378,0,-8.327244682735701e-05,0.8109718793225227
2456774.131821,-0.0005600000149570405,0.001069999998435378,0,-8.318785956076865e-05,0.8125651064243584
2456774.172684,-0.0005300000193528831,0.001069999998435378,1,-8.31032722875903e-05,0.8141583335262084
2456774.193116,-0.0002899999963119626,0.001069999998435378,0,-8.306220727156524e-05,0.8149549665765505
2456774.213547,-0.00014000000373926014,0.001069999998435378,0,-8.302114426363654e-05,0.8157515606462056
2456774.233979,-0.00018000000272877514,0.001069999998435378,0,-8.298007924546954e-05,0.8165481936784005
2456774.25441,-0.0002899999963119626,0.001069999998435378,0,-8.293901623443472e-05,0.8173447877480413
2456774.274842,-0.0002099999983329326,0.001069999998435378,1,-8.289795121219713e-05,0.8181414207983977
2456774.295274,-0.00031999999191612005,0.001069999998435378,0,-8.285790807437088e-05,0.8189380538487399
2456774.315705,-0.0001500000071246177,0.001069999998435378,0,-8.28178668955372e-05,0.8197346479002334
2456774.336137,-0.00039000000106170774,0.001069999998435378,0,-8.277782375499843e-05,0.8205312809505898
2456774.356569,-0.00013000000035390258,0.001069999998435378,0,-8.273778061274174e-05,0.821327914000932
2456774.377,-0.0001900000061141327,0.001069999998435378,1,-8.269773942947784e-05,0.8221245080524255
2456774.397432,-0.0002300000051036477,0.001069999998435378,0,-8.26587136651001e-05,0.8229211411027819
2456774.417863,-0.000590000010561198,0.001069999998435378,0,-8.261968980916239e-05,0.8237177351724227
2456774.438295,-0.00016999999934341758,0.001069999998435378,0,-8.258066404197923e-05,0.8245143682227791
2456774.458726,-0.00015999999595806003,0.001069999998435378,0,-8.254164018420055e-05,0.8253109622742727
2456774.479158,-0.00022000000171829015,0.001069999998435378,1,-8.250261441421198e-05,0.8261075953246149
2456774.49959,-0.00019999999494757503,0.001069999998435378,0,-8.246459994883694e-05,0.8269042283749712
2456774.520021,-0.00033000000985339284,0.001069999998435378,0,-8.242658734303461e-05,0.8277008224264648
2456774.540453,-0.0004799999878741801,0.001069999998435378,0,-8.23885728747566e-05,0.828497455476807
2456774.560884,-0.0002500000118743628,0.001069999998435378,0,-8.23505602662925e-05,0.8292940495283005
2456774.581316,-0.00015999999595806003,0.001069999998435378,1,-8.231254579559366e-05,0.8300906825786569
2456774.622179,-0.0003800000122282654,0.001069999998435378,0,-8.22389252522406e-05,0.8316839096986541
2456774.663042,-3.9999998989515007e-05,0.001069999998435378,0,-8.216530470485988e-05,0.8332771368004899
2456774.683474,-9.999999747378752e-05,0.001069999998435378,0,-8.212849352825731e-05,0.834073769850832
2456774.703906,-0.0001900000061141327,0.001069999998435378,0,-8.209168235040667e-05,0.8348704029011884
2456774.724337,-0.0002099999983329326,0.001069999998435378,1,-8.205487297338853e-05,0.835666996952682
2456774.744769,-0.0002699999895412475,0.001069999998435378,0,-8.201925313709118e-05,0.8364636300030242
2456774.7652,-0.0005200000014156103,0.001069999998435378,0,-8.198363504336432e-05,0.8372602240545177
2456774.785632,-0.0004299999854993075,0.001069999998435378,0,-8.194801520472987e-05,0.8380568571048741
2456774.806064,-0.00033999999868683517,0.001069999998435378,0,-8.191239536468574e-05,0.8388534901552163
2456774.826495,-0.0004199999966658652,0.001069999998435378,1,-8.187677726673013e-05,0.8396500842248713
2456774.867359,-0.00039999998989515007,0.001069999998435378,0,-8.18076956763124e-05,0.8412433503074084
2456774.88779,-0.00011999999696854502,0.001069999998435378,0,-8.17731565691925e-05,0.8420399443770634
2456774.908222,-0.0003499999875202775,0.001069999998435378,0,-8.173861577099547e-05,0.8428365774274056
2456774.928653,-0.0001500000071246177,0.001069999998435378,0,-8.170407666240126e-05,0.8436331714788992
2456774.949085,-0.00039000000106170774,0.001069999998435378,1,-8.166953586200658e-05,0.8444298045292555
2456774.989948,-0.0003100000030826777,0.001069999998435378,0,-8.160278089316504e-05,0.8460230316310913
2456775.01038,-0.0003600000054575503,0.001069999998435378,0,-8.156940259042232e-05,0.8468196646814476
2456775.030811,-0.00033000000985339284,0.001069999998435378,0,-8.153602591973702e-05,0.8476162587510885
2456775.051243,-0.00039999998989515007,0.001069999998435378,0,-8.150264761470101e-05,0.8484128918014449
2456775.071674,-0.00033999999868683517,0.001069999998435378,1,-8.146927094268683e-05,0.8492094858529384
2456775.112538,-0.0003499999875202775,0.001069999998435378,0,-8.140480641164256e-05,0.850802751953637
2456775.132969,-0.0002699999895412475,0.001069999998435378,0,-8.137257572244078e-05,0.8515993460051305
2456775.153401,-0.0003699999942909926,0.001069999998435378,0,-8.134034345464704e-05,0.8523959790554727
2456775.173832,-0.0003800000122282654,0.001069999998435378,0,-8.130811276377273e-05,0.8531925731069663
2456775.194264,-0.00014000000373926014,0.001069999998435378,1,-8.127588049382418e-05,0.8539892061573084
2456775.214696,-0.0002899999963119626,0.001069999998435378,0,-8.124468389012041e-05,0.8547858392076648
2456775.235127,-0.00013000000035390258,0.001069999998435378,0,-8.12134888120464e-05,0.8555824332773199
2456775.255559,-0.00022000000171829015,0.001069999998435378,0,-8.118229220654991e-05,0.856379066327662
2456775.27599,-0.0002800000074785203,0.001069999998435378,0,-8.115109712740654e-05,0.8571756603791556
2456775.296422,-0.0003600000054575503,0.001069999998435378,1,-8.111990052011734e-05,0.8579722934294978
2456775.316854,-0.0002800000074785203,0.001069999998435378,0,-8.108981602951318e-05,0.8587689264798541
2456775.378148,-0.0003800000122282654,0.001069999998435378,0,-8.099956549774755e-05,0.8611587476513449
2456775.39858,-0.00011999999696854502,0.001069999998435378,0,-8.096948100453228e-05,0.8619553806835398
2456775.419012,-0.0002899999963119626,0.001069999998435378,0,-8.093939651000126e-05,0.862752013733882
2456775.439443,-0.00022000000171829015,0.001069999998435378,1,-8.090931348643774e-05,0.863548607803537
2456775.459875,-0.00033000000985339284,0.001069999998435378,0,-8.08803241103593e-05,0.8643452408538792
2456775.480306,-0.0002500000118743628,0.001069999998435378,0,-8.085133615275232e-05,0.8651418349053728
2456775.500738,-0.0003600000054575503,0.001069999998435378,0,-8.082234677488479e-05,0.8659384679557292
2456775.52117,-0.0002800000074785203,0.001069999998435378,0,-8.079335739648431e-05,0.8667351010060713
2456775.541601,-0.00019999999494757503,0.001069999998435378,1,-8.076436943655542e-05,0.8675316950575649
2456775.562033,-0.0003800000122282654,0.001069999998435378,0,-8.073636730889931e-05,0.8683283281079213
2456775.602896,-0.00033999999868683517,0.001069999998435378,0,-8.068036442220887e-05,0.869921555209757
2456775.623328,-0.0002699999895412475,0.001069999998435378,0,-8.06523622923862e-05,0.8707181882601134
2456775.643759,-0.0003600000054575503,0.001069999998435378,0,-8.06243615321476e-05,0.8715147823297542
2456775.664191,-0.00033999999868683517,0.001069999998435378,1,-8.059635940088056e-05,0.8723114153801106
2456775.684622,-0.00031999999191612005,0.001069999998435378,0,-8.056933110202483e-05,0.8731080094316042
2456775.705054,-0.0004299999854993075,0.001069999998435378,0,-8.054230147920075e-05,0.8739046424819463
2456775.725486,-0.00022000000171829015,0.001069999998435378,0,-8.051527185546269e-05,0.8747012755323027
2456775.745917,-7.000000186963007e-05,0.001069999998435378,0,-8.048824355458837e-05,0.8754978695837963
2456775.766349,-0.0007800000021234155,0.001069999998435378,1,-8.04612139297456e-05,0.8762945026341384
2456775.78678,-0.0006699999794363976,0.001069999998435378,0,-8.043505639198388e-05,0.8770910967037935
2456775.807212,-0.0002800000074785203,0.001069999998435378,0,-8.04088975741731e-05,0.8778877297359742
2456775.827644,-0.0002500000118743628,0.001069999998435378,0,-8.038273875524992e-05,0.8786843627863306
2456775.848075,-0.00023999999393709004,0.001069999998435378,0,-8.035658121559758e-05,0.8794809568559856
2456775.868507,-0.0003100000030826777,0.001069999998435378,1,-8.033042239541392e-05,0.8802775899063278
2456775.888938,-0.0005300000193528831,0.001069999998435378,0,-8.030520829618591e-05,0.8810741839578213
2456775.90937,-0.0003600000054575503,0.001069999998435378,0,-8.027999296179446e-05,0.8818708170081635
2456775.950233,-0.0003600000054575503,0.001069999998435378,0,-8.022956352607378e-05,0.8834640441100134
2456775.970665,-0.0002800000074785203,0.001069999998435378,0,-8.020434819016662e-05,0.8842606771603556
2456775.991096,-0.0003100000030826777,0.001069999998435378,1,-8.017913408728753e-05,0.8850572712300107
2456776.011528,-0.00022000000171829015,0.001069999998435378,0,-8.015493167627434e-05,0.8858539042622056
2456776.03196,-0.0004600000102072954,0.001069999998435378,0,-8.013072926448057e-05,0.8866505373125477
2456776.052391,-0.00033000000985339284,0.001069999998435378,0,-8.010652803609825e-05,0.8874471313822028
2456776.093254,-0.0002500000118743628,0.001069999998435378,0,-8.005812439424643e-05,0.8890403584840385
2456776.113686,-0.00026000000070780516,0.001069999998435378,1,-8.003392198005362e-05,0.8898369915343949
2456776.134118,-0.00019999999494757503,0.001069999998435378,0,-8.00106335140787e-05,0.890633624584737
2456776.154549,-0.0004199999966658652,0.001069999998435378,0,-7.998734618743743e-05,0.8914302186362306
2456776.174981,-0.00011999999696854502,0.001069999998435378,0,-7.996405772046348e-05,0.892226851686587
2456776.195412,-0.00031999999191612005,0.001069999998435378,0,-7.994077039234108e-05,0.8930234457562278
2456776.215844,-0.0002500000118743628,0.001069999998435378,1,-7.99174819243681e-05,0.8938200788065842
2456776.236275,-0.0002099999983329326,0.001069999998435378,0,-7.989517535670266e-05,0.8946166728580778
2456776.256707,-0.0003699999942909926,0.001069999998435378,0,-7.987286769647975e-05,0.8954133059084199
2456776.277139,-7.999999797903001e-05,0.001069999998435378,0,-7.98505600357985e-05,0.8962099389587763
2456776.29757,-0.00039000000106170774,0.001069999998435378,0,-7.982825346651706e-05,0.8970065330102699
2456776.358865,-0.00031999999191612005,0.001069999998435378,1,-7.976133157244766e-05,0.899396393162462
2456776.379297,-0.0002099999983329326,0.001069999998435378,0,-7.973999002223413e-05,0.9001930262128042
2456776.399728,-0.0002800000074785203,0.001069999998435378,0,-7.971864951596629e-05,0.9009896202824592
2456776.42016,-0.0002800000074785203,0.001069999998435378,0,-7.96973079646727e-05,0.9017862533328014
2456776.440591,-0.00023999999393709004,0.001069999998435378,0,-7.967596745804809e-05,0.902582847384295
2456776.461023,-0.0003100000030826777,0.001069999998435378,1,-7.965462590615662e-05,0.9033794804346371
2456776.481455,-0.00023999999393709004,0.001069999998435378,0,-7.963407775394841e-05,0.9041761134849935
2456776.501886,-0.00039000000106170774,0.001069999998435378,0,-7.961353060714358e-05,0.9049727075364871
2456776.522318,-0.0002800000074785203,0.001069999998435378,0,-7.959298245415763e-05,0.9057693405868292
2456776.542749,-0.0002800000074785203,0.001069999998435378,0,-7.957243530657506e-05,0.9065659346383228
2456776.563181,-0.0002099999983329326,0.001069999998435378,1,-7.955188715281136e-05,0.9073625676886792
2456776.583613,-0.0003499999875202775,0.001069999998435378,0,-7.953212260923664e-05,0.9081592007390213
2456776.604044,-0.0003800000122282654,0.001069999998435378,0,-7.951235903228033e-05,0.9089557948086764
2456776.624476,-0.0003699999942909926,0.001069999998435378,0,-7.949259448774496e-05,0.9097524278590186
2456776.644907,-0.0002699999895412475,0.001069999998435378,0,-7.947283091055129e-05,0.9105490219105121
2456776.665339,-0.0003600000054575503,0.001069999998435378,1,-7.945306636553744e-05,0.9113456549608685
2456776.685771,-0.0003600000054575503,0.001069999998435378,0,-7.94340761554392e-05,0.9121422880112107
2456776.706202,-0.00041000000783242285,0.001069999998435378,0,-7.941508687461943e-05,0.9129388820627042
2456776.726634,-0.00033000000985339284,0.001069999998435378,0,-7.939609666409797e-05,0.9137355151130606
2456776.747066,-0.0002699999895412475,0.001069999998435378,0,-7.93771064530033e-05,0.9145321481634028
2456776.767497,-0.0004900000058114529,0.001069999998435378,1,-7.935811717118715e-05,0.9153287422148964
2456776.787929,-0.00039000000106170774,0.001069999998435378,0,-7.933996851845034e-05,0.9161253752652527
2456776.828792,-0.0003600000054575503,0.001069999998435378,0,-7.930367210045242e-05,0.9177186023852499
2456776.849223,-0.00026000000070780516,0.001069999998435378,0,-7.928552433519134e-05,0.9185151964367435
2456776.869655,-0.0003699999942909926,0.001069999998435378,0,-7.926737568148219e-05,0.9193118294870857
2456776.890087,-0.0003499999875202775,0.001069999998435378,1,-7.92492270272286e-05,0.920108462537442
2456776.910518,-0.0003499999875202775,0.001069999998435378,0,-7.923191127188402e-05,0.9209050565889356
2456776.93095,-0.00033999999868683517,0.001069999998435378,0,-7.921459466837915e-05,0.9217016896392778
2456776.951381,-0.0003699999942909926,0.001069999998435378,0,-7.919727891200006e-05,0.9224982837089328
2456776.971813,-0.00016999999934341758,0.001069999998435378,0,-7.917996230866607e-05,0.9232949167411135
2456776.992245,-9.999999747378752e-05,0.001069999998435378,1,-7.916264570433265e-05,0.9240915497914699
2456777.012676,-0.0005600000149570405,0.001069999998435378,0,-7.914622691578243e-05,0.924888143861125
2456777.033108,-0.00013000000035390258,0.001069999998435378,0,-7.912980732369983e-05,0.9256847769114671
2456777.094403,-0.00019999999494757503,0.001069999998435378,0,-7.908054934948736e-05,0.9280746370636592
2456777.114834,-0.00011999999696854502,0.001069999998435378,0,-7.906413055993675e-05,0.9288712311151528
2456777.135266,-0.0002099999983329326,0.001069999998435378,1,-7.90477109666126e-05,0.929667864165495
2456777.155697,-0.0003800000122282654,0.001069999998435378,0,-7.903218003580449e-05,0.93046445823515
2456777.176129,-0.00039000000106170774,0.001069999998435378,0,-7.901664834512583e-05,0.9312610912673449
2456777.196561,-0.00023999999393709004,0.001069999998435378,0,-7.900111665398389e-05,0.9320577243176871
2456777.216992,-0.0004400000034365803,0.001069999998435378,0,-7.898558572226819e-05,0.9328543183873421
2456777.237424,-0.0004400000034365803,0.001069999998435378,1,-7.89700540306819e-05,0.9336509514376843
2456777.257855,-0.00023999999393709004,0.001069999998435378,0,-7.895540195607413e-05,0.9344475454891779
2456777.278287,-0.0002699999895412475,0.001069999998435378,0,-7.894074916405058e-05,0.9352441785395342
2456777.339582,-0.0003800000122282654,0.001069999998435378,0,-7.889679150425257e-05,0.9376340386917263
2456777.360013,-0.0002099999983329326,0.001069999998435378,0,-7.888213942841504e-05,0.9384306327613672
2456777.380445,-0.00041000000783242285,0.001069999998435378,1,-7.886748663564383e-05,0.9392272657935621
2456777.400877,-0.00019999999494757503,0.001069999998435378,0,-7.885370577885319e-05,0.9400238988439185
2456777.421308,-0.0002099999983329326,0.001069999998435378,0,-7.883992559643432e-05,0.9408204929135593
2456777.44174,-0.0001500000071246177,0.001069999998435378,0,-7.882614473929385e-05,0.9416171259639157
2456777.462171,-0.0005200000014156103,0.001069999998435378,0,-7.881236455676626e-05,0.9424137200154092
2456777.482603,-0.0004199999966658652,0.001069999998435378,1,-7.879858369927598e-05,0.9432103530657514
2456777.503035,-0.0006799999973736703,0.001069999998435378,0,-7.878566825248435e-05,0.9440069861161078
2456777.523466,-0.000539999979082495,0.001069999998435378,0,-7.87727534376554e-05,0.9448035801676014
2456777.584761,-0.0004299999854993075,0.001069999998435378,0,-7.873400772825523e-05,0.9471934403197793
2456777.605193,-0.0003499999875202775,0.001069999998435378,0,-7.872109228069544e-05,0.9479900733701356
2456777.625624,-0.0004600000102072954,0.001069999998435378,1,-7.870817746485728e-05,0.9487866674397907
2456777.646056,-0.00022000000171829015,0.001069999998435378,0,-7.869612274443985e-05,0.9495833004901328
2456777.666487,-0.0002899999963119626,0.001069999998435378,0,-7.86840686142978e-05,0.9503798945416264
2456777.686919,-9.999999747378752e-05,0.001069999998435378,0,-7.86720138936127e-05,0.9511765275919686
2456777.707351,-0.0003699999942909926,0.001069999998435378,0,-7.865995917303481e-05,0.951973160642325
2456777.727782,-0.0003699999942909926,0.001069999998435378,1,-7.864790504225019e-05,0.9527697546938185
2456777.748214,-0.0003800000122282654,0.001069999998435378,0,-7.863663588032845e-05,0.9535663877441607
2456777.768645,-0.0003100000030826777,0.001069999998435378,0,-7.862536726940266e-05,0.9543629818138157
2456777.809509,-0.00044999999227002263,0.001069999998435378,0,-7.860282894521544e-05,0.9559562478963528
2456777.82994,-0.0003600000054575503,0.001069999998435378,0,-7.859156033393877e-05,0.9567528419660078
2456777.850372,-0.0006099999882280827,0.001069999998435378,1,-7.858029117143222e-05,0.95754947501635
2456777.870803,-0.0003100000030826777,0.001069999998435378,0,-7.856980602196442e-05,0.9583460690678436
2456777.891235,-0.00031999999191612005,0.001069999998435378,0,-7.855932035913225e-05,0.9591427021182
2456777.911667,-0.0003699999942909926,0.001069999998435378,0,-7.854883469595773e-05,0.9599393351685421
2456777.932098,-0.0003800000122282654,0.001069999998435378,0,-7.853834954618616e-05,0.9607359292200357
2456777.95253,-0.0003499999875202775,0.001069999998435378,1,-7.85278638830502e-05,0.9615325622703921
2456777.972961,-0.00026000000070780516,0.001069999998435378,0,-7.851816104278516e-05,0.9623291563400329
2456777.993393,-0.0003699999942909926,0.001069999998435378,0,-7.850845772750226e-05,0.9631257893903893
2456778.013825,-0.0002500000118743628,0.001069999998435378,0,-7.849875441237374e-05,0.9639224224225842
2456778.054688,-0.00033999999868683517,0.001069999998435378,0,-7.847934825630551e-05,0.9655156495425814
2456778.075119,-0.0003000000142492354,0.001069999998435378,1,-7.846964541584799e-05,0.966312243594075
2456778.095551,-0.0003100000030826777,0.001069999998435378,0,-7.846072436528182e-05,0.9671088766444171
2456778.115983,-0.00022000000171829015,0.001069999998435378,0,-7.845180331464234e-05,0.9679055096947735
2456778.136414,-0.00026000000070780516,0.001069999998435378,0,-7.844288270052872e-05,0.9687021037462671
2456778.156846,-0.0005799999926239252,0.001069999998435378,0,-7.843396164974265e-05,0.9694987367966093
2456778.177277,-0.0003000000142492354,0.001069999998435378,1,-7.842504103524138e-05,0.9702953308662643
2456778.197709,-0.0003800000122282654,0.001069999998435378,0,-7.841690324347092e-05,0.9710919639166065
2456778.218141,-0.00044999999227002263,0.001069999998435378,0,-7.840876545163948e-05,0.9718885969488014
2456778.238572,-0.0004199999966658652,0.001069999998435378,0,-7.840062805777313e-05,0.9726851910184422
2456778.259004,-0.000539999979082495,0.001069999998435378,0,-7.83924902658197e-05,0.9734818240687986
2456778.299867,-0.0003600000054575503,0.001069999998435378,1,-7.837621507975595e-05,0.9750750511706343
2456778.320299,-0.00026000000070780516,0.001069999998435378,0,-7.836886251307983e-05,0.9758716842209907
2456778.34073,-0.0005799999926239252,0.001069999998435378,0,-7.8361510306048e-05,0.9766682782724843
2456778.361162,-0.00039000000106170774,0.001069999998435378,0,-7.83541577392723e-05,0.9774649113228264
2456778.381593,-0.0004799999878741801,0.001069999998435378,0,-7.834680553189982e-05,0.9782615053924815
2456778.402025,-0.00039999998989515007,0.001069999998435378,1,-7.833945296502455e-05,0.9790581384428236
2456778.422457,-0.0004900000058114529,0.001069999998435378,0,-7.833281693816461e-05,0.9798547714750185
2456778.442888,-0.0004199999966658652,0.001069999998435378,0,-7.832618123600137e-05,0.9806513655446736
2456778.46332,-0.0002500000118743628,0.001069999998435378,0,-7.831954520881923e-05,0.9814479985950157
2456778.483751,-0.0004600000102072954,0.001069999998435378,0,-7.831290950657486e-05,0.9822445926465093
